SessionID;StudentLevel;Discipline;SessionDate;SessionLengthMin;TotalPrompts;TaskType;AI_AssistanceLevel;FinalOutcome;UsedAgain;SatisfactionRating
SESSION04496;Undergraduate;Biology;05/11/2024;435;1;Writing;2;Assignment Completed;VERDADERO;10
SESSION04497;Undergraduate;Psychology;29/08/2024;1563;3;Homework Help;3;Assignment Completed;VERDADERO;26
SESSION04498;Undergraduate;Engineering;10/10/2024;1973;4;Coding;5;Assignment Completed;VERDADERO;50
SESSION04499;Graduate;Computer Science;30/09/2024;70;2;Homework Help;4;Confused;FALSO;45
SESSION04500;High School;Computer Science;30/09/2024;5403;16;Coding;4;Assignment Completed;FALSO;43
SESSION04501;High School;Biology;15/06/2025;1185;4;Coding;5;Confused;FALSO;38
SESSION04502;Undergraduate;Computer Science;11/03/2025;394;1;Homework Help;4;Assignment Completed;VERDADERO;38
SESSION04503;Undergraduate;Business;10/11/2024;2005;7;Studying;4;Assignment Completed;VERDADERO;37
SESSION04504;Undergraduate;Engineering;03/10/2024;677;1;Writing;4;Idea Drafted;VERDADERO;25
SESSION04505;Graduate;Computer Science;03/10/2024;2159;4;Homework Help;4;Confused;FALSO;30
SESSION04506;Graduate;History;07/12/2024;722;1;Coding;4;Assignment Completed;VERDADERO;48
SESSION04507;Undergraduate;Computer Science;14/07/2024;1471;3;Homework Help;2;Gave Up;VERDADERO;35
SESSION04508;High School;History;10/05/2025;6365;13;Studying;3;Assignment Completed;VERDADERO;37
SESSION04509;Undergraduate;Engineering;16/01/2025;1137;4;Coding;3;Confused;FALSO;32
SESSION04510;Undergraduate;Engineering;13/09/2024;927;2;Studying;5;Assignment Completed;FALSO;50
SESSION04511;Undergraduate;Business;08/05/2025;1725;3;Studying;4;Assignment Completed;VERDADERO;26
SESSION04512;Undergraduate;Math;17/01/2025;2517;11;Writing;4;Assignment Completed;FALSO;50
SESSION04513;Graduate;Business;31/05/2025;4013;13;Homework Help;3;Assignment Completed;FALSO;10
SESSION04514;Undergraduate;History;11/11/2024;2359;10;Homework Help;5;Assignment Completed;VERDADERO;48
SESSION04515;Undergraduate;History;18/03/2025;1678;3;Writing;5;Assignment Completed;VERDADERO;43
SESSION04516;Undergraduate;Business;19/07/2024;81;2;Research;3;Idea Drafted;VERDADERO;23
SESSION04517;Undergraduate;Biology;25/12/2024;861;1;Homework Help;3;Assignment Completed;FALSO;33
SESSION04518;Undergraduate;Computer Science;13/02/2025;4683;16;Writing;2;Idea Drafted;VERDADERO;17
SESSION04519;Undergraduate;Engineering;19/02/2025;767;2;Coding;4;Confused;VERDADERO;47
SESSION04520;Undergraduate;History;16/09/2024;127;3;Research;3;Idea Drafted;VERDADERO;10
SESSION04521;High School;Math;15/12/2024;257;8;Studying;4;Assignment Completed;VERDADERO;45
SESSION04522;Undergraduate;Psychology;24/03/2025;1387;5;Coding;3;Assignment Completed;FALSO;38
SESSION04523;Undergraduate;History;24/04/2025;3675;15;Coding;5;Assignment Completed;VERDADERO;45
SESSION04524;Undergraduate;Business;24/01/2025;2322;9;Studying;2;Idea Drafted;VERDADERO;10
SESSION04525;High School;Biology;04/08/2024;221;8;Homework Help;3;Assignment Completed;FALSO;22
SESSION04526;Undergraduate;Business;30/06/2024;3672;11;Writing;2;Assignment Completed;VERDADERO;29
SESSION04527;Undergraduate;Psychology;28/02/2025;549;2;Writing;5;Assignment Completed;VERDADERO;47
SESSION04528;Undergraduate;Psychology;17/03/2025;3679;11;Studying;3;Assignment Completed;VERDADERO;31
SESSION04529;Undergraduate;Computer Science;03/03/2025;3083;9;Writing;2;Assignment Completed;VERDADERO;31
SESSION04530;Graduate;Engineering;13/04/2025;2283;9;Writing;2;Assignment Completed;VERDADERO;22
SESSION04531;Undergraduate;Biology;12/06/2025;2051;5;Writing;4;Assignment Completed;VERDADERO;33
SESSION04532;Graduate;Psychology;30/04/2025;5047;23;Homework Help;3;Confused;FALSO;27
SESSION04533;Undergraduate;Computer Science;01/04/2025;3763;13;Coding;4;Assignment Completed;VERDADERO;39
SESSION04534;Undergraduate;History;11/03/2025;35;1;Coding;4;Assignment Completed;VERDADERO;33
SESSION04535;Undergraduate;Computer Science;26/10/2024;1596;4;Homework Help;4;Assignment Completed;VERDADERO;45
SESSION04536;High School;Computer Science;25/09/2024;3423;10;Homework Help;3;Idea Drafted;VERDADERO;32
SESSION04537;Graduate;Computer Science;28/02/2025;2454;6;Coding;3;Idea Drafted;VERDADERO;33
SESSION04538;Undergraduate;Biology;10/02/2025;741;2;Coding;5;Assignment Completed;FALSO;50
SESSION04539;Graduate;Psychology;10/08/2024;2361;5;Writing;4;Confused;FALSO;26
SESSION04540;High School;Psychology;20/08/2024;2109;5;Research;4;Idea Drafted;VERDADERO;50
SESSION04541;Undergraduate;Business;18/01/2025;2664;9;Writing;4;Idea Drafted;FALSO;39
SESSION04542;Undergraduate;Business;18/12/2024;1093;2;Homework Help;2;Gave Up;FALSO;10
SESSION04543;High School;History;05/01/2025;2139;4;Studying;3;Assignment Completed;VERDADERO;28
SESSION04544;Graduate;Computer Science;09/01/2025;2961;13;Writing;4;Assignment Completed;VERDADERO;41
SESSION04545;Undergraduate;Engineering;07/03/2025;2558;7;Studying;4;Confused;VERDADERO;38
SESSION04546;Undergraduate;Math;01/10/2024;1395;2;Studying;4;Assignment Completed;FALSO;28
SESSION04547;Undergraduate;History;29/05/2025;1115;4;Studying;3;Assignment Completed;FALSO;17
SESSION04548;Graduate;Business;19/01/2025;842;3;Homework Help;5;Assignment Completed;VERDADERO;44
SESSION04549;Undergraduate;Biology;05/04/2025;834;2;Studying;3;Idea Drafted;VERDADERO;28
SESSION04550;Graduate;Psychology;20/11/2024;1697;3;Research;4;Assignment Completed;VERDADERO;45
SESSION04551;Undergraduate;Biology;02/05/2025;1656;3;Studying;5;Assignment Completed;FALSO;46
SESSION04552;Undergraduate;Math;20/02/2025;281;1;Brainstorming;3;Idea Drafted;VERDADERO;50
SESSION04553;High School;Engineering;30/01/2025;753;3;Studying;4;Idea Drafted;VERDADERO;41
SESSION04554;Undergraduate;History;03/02/2025;554;1;Research;5;Confused;VERDADERO;50
SESSION04555;Undergraduate;Computer Science;06/12/2024;1476;7;Writing;5;Gave Up;FALSO;47
SESSION04556;High School;Business;06/02/2025;863;3;Homework Help;2;Confused;FALSO;12
SESSION04557;Undergraduate;Biology;14/01/2025;1796;3;Coding;5;Idea Drafted;VERDADERO;50
SESSION04558;High School;Engineering;09/01/2025;3575;8;Studying;2;Idea Drafted;VERDADERO;16
SESSION04559;Graduate;Engineering;21/04/2025;752;2;Homework Help;4;Idea Drafted;VERDADERO;30
SESSION04560;Graduate;Math;23/08/2024;1843;4;Writing;3;Gave Up;FALSO;25
SESSION04561;High School;Computer Science;02/06/2025;445;13;Coding;2;Assignment Completed;VERDADERO;19
SESSION04562;High School;Psychology;03/06/2025;522;1;Coding;3;Assignment Completed;VERDADERO;37
SESSION04563;Graduate;Business;16/04/2025;6753;22;Brainstorming;5;Confused;FALSO;50
SESSION04564;Undergraduate;Business;19/03/2025;2449;5;Homework Help;3;Confused;VERDADERO;22
SESSION04565;High School;History;11/02/2025;1279;5;Research;4;Confused;VERDADERO;50
SESSION04566;Graduate;Math;17/07/2024;2549;11;Writing;4;Assignment Completed;VERDADERO;44
SESSION04567;High School;Math;20/10/2024;2561;5;Homework Help;3;Assignment Completed;VERDADERO;33
SESSION04568;Undergraduate;Math;24/10/2024;1281;3;Writing;4;Assignment Completed;VERDADERO;48
SESSION04569;Undergraduate;Business;27/12/2024;1778;5;Homework Help;2;Gave Up;FALSO;29
SESSION04570;Undergraduate;History;03/02/2025;4529;22;Studying;4;Idea Drafted;FALSO;38
SESSION04571;Undergraduate;History;24/03/2025;3884;10;Studying;4;Idea Drafted;VERDADERO;43
SESSION04572;High School;Computer Science;14/08/2024;979;1;Coding;4;Idea Drafted;VERDADERO;34
SESSION04573;Graduate;Biology;15/05/2025;2316;5;Coding;4;Assignment Completed;FALSO;42
SESSION04574;Undergraduate;Engineering;27/12/2024;6208;17;Coding;3;Assignment Completed;VERDADERO;37
SESSION04575;High School;Engineering;03/08/2024;3214;12;Research;2;Idea Drafted;VERDADERO;18
SESSION04576;High School;Math;08/10/2024;4207;9;Studying;4;Assignment Completed;VERDADERO;35
SESSION04577;High School;History;16/05/2025;1689;7;Writing;4;Confused;FALSO;38
SESSION04578;High School;Engineering;15/12/2024;546;1;Homework Help;3;Confused;FALSO;32
SESSION04579;Undergraduate;Engineering;15/03/2025;3972;12;Coding;5;Assignment Completed;VERDADERO;35
SESSION04580;Undergraduate;Biology;16/08/2024;1902;4;Brainstorming;5;Idea Drafted;VERDADERO;50
SESSION04581;Undergraduate;Biology;30/09/2024;2657;6;Coding;4;Idea Drafted;VERDADERO;19
SESSION04582;Graduate;Business;17/11/2024;1596;3;Writing;2;Idea Drafted;VERDADERO;24
SESSION04583;Undergraduate;Biology;22/09/2024;3519;11;Coding;2;Assignment Completed;VERDADERO;26
SESSION04584;Undergraduate;Computer Science;08/07/2024;6762;26;Brainstorming;5;Idea Drafted;VERDADERO;49
SESSION04585;Undergraduate;Engineering;04/05/2025;589;2;Writing;5;Idea Drafted;VERDADERO;49
SESSION04586;Undergraduate;Business;28/07/2024;594;1;Homework Help;3;Confused;FALSO;34
SESSION04587;Graduate;Psychology;24/05/2025;3021;9;Writing;4;Idea Drafted;VERDADERO;47
SESSION04588;Undergraduate;Engineering;03/04/2025;1773;6;Homework Help;4;Confused;FALSO;50
SESSION04589;Undergraduate;Math;11/02/2025;2181;5;Homework Help;2;Assignment Completed;VERDADERO;19
SESSION04590;Undergraduate;Psychology;19/01/2025;1351;2;Coding;4;Assignment Completed;VERDADERO;40
SESSION04591;High School;Business;10/04/2025;764;2;Studying;1;Confused;VERDADERO;17
SESSION04592;Undergraduate;Computer Science;19/11/2024;1652;6;Coding;4;Assignment Completed;VERDADERO;32
SESSION04593;Undergraduate;Engineering;26/03/2025;2448;6;Homework Help;3;Idea Drafted;VERDADERO;18
SESSION04594;Undergraduate;Psychology;30/09/2024;505;1;Brainstorming;4;Idea Drafted;VERDADERO;45
SESSION04595;Graduate;History;30/08/2024;169;1;Homework Help;3;Assignment Completed;VERDADERO;33
SESSION04596;High School;Biology;06/10/2024;238;1;Writing;4;Confused;FALSO;41
SESSION04597;High School;Computer Science;14/08/2024;1607;3;Writing;2;Idea Drafted;VERDADERO;20
SESSION04598;Undergraduate;Engineering;10/06/2025;1638;3;Studying;2;Assignment Completed;FALSO;28
SESSION04599;Graduate;Business;11/09/2024;2795;7;Writing;4;Assignment Completed;FALSO;47
SESSION04600;Undergraduate;Engineering;12/05/2025;2161;5;Brainstorming;3;Idea Drafted;VERDADERO;10
SESSION04601;Undergraduate;Psychology;26/01/2025;1295;4;Homework Help;3;Gave Up;FALSO;41
SESSION04602;High School;History;02/03/2025;1014;2;Studying;4;Assignment Completed;FALSO;35
SESSION04603;High School;Biology;19/09/2024;1464;5;Writing;3;Idea Drafted;VERDADERO;33
SESSION04604;Graduate;Math;09/02/2025;1154;2;Studying;4;Idea Drafted;VERDADERO;43
SESSION04605;Undergraduate;Computer Science;15/12/2024;3282;7;Studying;4;Idea Drafted;VERDADERO;41
SESSION04606;Undergraduate;Biology;26/08/2024;3823;12;Writing;2;Confused;VERDADERO;33
SESSION04607;Undergraduate;Business;12/01/2025;88;2;Writing;5;Confused;VERDADERO;50
SESSION04608;High School;Computer Science;23/09/2024;976;2;Studying;3;Idea Drafted;VERDADERO;23
SESSION04609;High School;Biology;24/09/2024;5141;14;Coding;3;Idea Drafted;VERDADERO;34
SESSION04610;Undergraduate;Biology;30/01/2025;766;2;Coding;3;Confused;VERDADERO;31
SESSION04611;Undergraduate;Computer Science;27/04/2025;622;1;Research;5;Gave Up;FALSO;50
SESSION04612;Undergraduate;Business;03/08/2024;968;2;Writing;2;Confused;FALSO;24
SESSION04613;High School;Math;21/08/2024;3885;12;Coding;5;Gave Up;FALSO;43
SESSION04614;Undergraduate;Business;06/08/2024;1082;3;Studying;3;Confused;FALSO;25
SESSION04615;Graduate;Computer Science;01/03/2025;3142;14;Coding;4;Assignment Completed;VERDADERO;40
SESSION04616;Graduate;Biology;07/03/2025;2052;5;Homework Help;4;Confused;VERDADERO;24
SESSION04617;Undergraduate;Psychology;23/01/2025;1129;3;Studying;4;Idea Drafted;FALSO;45
SESSION04618;Graduate;Biology;04/01/2025;3586;10;Studying;4;Gave Up;VERDADERO;37
SESSION04619;Graduate;History;05/07/2024;2617;12;Writing;3;Idea Drafted;VERDADERO;41
SESSION04620;Undergraduate;Business;23/11/2024;988;3;Writing;4;Assignment Completed;VERDADERO;39
SESSION04621;Undergraduate;Biology;16/06/2025;2584;6;Homework Help;5;Assignment Completed;VERDADERO;48
SESSION04622;Undergraduate;Biology;07/05/2025;616;1;Studying;4;Idea Drafted;VERDADERO;39
SESSION04623;Undergraduate;Biology;24/08/2024;1733;4;Homework Help;2;Gave Up;VERDADERO;21
SESSION04624;High School;Math;01/06/2025;711;2;Studying;4;Confused;VERDADERO;44
SESSION04625;Undergraduate;Biology;30/01/2025;74;1;Brainstorming;4;Gave Up;FALSO;32
SESSION04626;High School;Computer Science;13/09/2024;1503;3;Coding;2;Assignment Completed;VERDADERO;23
SESSION04627;Graduate;Biology;29/08/2024;4202;17;Coding;2;Assignment Completed;VERDADERO;17
SESSION04628;Undergraduate;History;10/01/2025;1079;2;Homework Help;4;Confused;VERDADERO;46
SESSION04629;Undergraduate;Math;26/05/2025;775;3;Research;2;Confused;FALSO;29
SESSION04630;Undergraduate;Engineering;09/01/2025;301;1;Research;4;Idea Drafted;VERDADERO;26
SESSION04631;Undergraduate;Math;17/06/2025;1764;6;Homework Help;4;Assignment Completed;VERDADERO;43
SESSION04632;Undergraduate;Business;13/07/2024;1197;2;Studying;3;Assignment Completed;VERDADERO;25
SESSION04633;Undergraduate;History;27/03/2025;3255;8;Homework Help;2;Idea Drafted;VERDADERO;10
SESSION04634;Undergraduate;Math;03/02/2025;2091;6;Coding;1;Assignment Completed;VERDADERO;14
SESSION04635;Undergraduate;Engineering;26/01/2025;1466;5;Studying;4;Idea Drafted;VERDADERO;49
SESSION04636;High School;Biology;17/06/2025;1087;2;Writing;3;Idea Drafted;VERDADERO;36
SESSION04637;Undergraduate;Computer Science;14/09/2024;1817;4;Coding;4;Assignment Completed;FALSO;44
SESSION04638;Undergraduate;Computer Science;28/08/2024;1302;2;Brainstorming;4;Idea Drafted;VERDADERO;46
SESSION04639;Graduate;History;19/08/2024;63;1;Studying;3;Assignment Completed;VERDADERO;22
SESSION04640;Undergraduate;Biology;10/08/2024;399;1;Studying;4;Assignment Completed;VERDADERO;41
SESSION04641;Undergraduate;History;11/07/2024;1028;3;Coding;5;Assignment Completed;VERDADERO;44
SESSION04642;Undergraduate;Business;06/05/2025;41;1;Studying;4;Idea Drafted;VERDADERO;50
SESSION04643;Graduate;Engineering;08/08/2024;3866;13;Writing;4;Idea Drafted;VERDADERO;28
SESSION04644;High School;Psychology;29/06/2024;592;1;Coding;2;Confused;FALSO;36
SESSION04645;Graduate;Engineering;03/09/2024;6306;27;Homework Help;4;Idea Drafted;VERDADERO;42
SESSION04646;Undergraduate;Computer Science;21/09/2024;696;1;Writing;4;Assignment Completed;VERDADERO;37
SESSION04647;Undergraduate;Biology;31/08/2024;2187;9;Writing;4;Confused;FALSO;34
SESSION04648;Undergraduate;Business;04/06/2025;3483;8;Homework Help;4;Assignment Completed;VERDADERO;48
SESSION04649;Undergraduate;History;24/06/2024;386;1;Homework Help;3;Confused;VERDADERO;18
SESSION04650;Graduate;Computer Science;30/06/2024;1194;3;Coding;5;Idea Drafted;VERDADERO;38
SESSION04651;Graduate;Computer Science;18/07/2024;953;2;Homework Help;4;Confused;FALSO;42
SESSION04652;Undergraduate;Computer Science;19/03/2025;1184;3;Coding;4;Assignment Completed;FALSO;35
SESSION04653;Undergraduate;Biology;12/01/2025;419;1;Coding;5;Assignment Completed;VERDADERO;48
SESSION04654;High School;Psychology;20/11/2024;288;8;Research;3;Idea Drafted;VERDADERO;19
SESSION04655;High School;Business;20/12/2024;378;1;Research;4;Idea Drafted;FALSO;31
SESSION04656;Undergraduate;Biology;09/12/2024;1527;7;Writing;4;Confused;VERDADERO;36
SESSION04657;Undergraduate;Engineering;18/11/2024;3754;11;Homework Help;4;Assignment Completed;FALSO;34
SESSION04658;Undergraduate;Psychology;07/08/2024;182;3;Writing;3;Confused;FALSO;29
SESSION04659;Graduate;Engineering;11/07/2024;325;1;Writing;2;Gave Up;FALSO;12
SESSION04660;Graduate;Biology;12/06/2025;1314;5;Research;4;Idea Drafted;FALSO;32
SESSION04661;Undergraduate;Engineering;05/07/2024;233;10;Studying;3;Idea Drafted;VERDADERO;18
SESSION04662;High School;Computer Science;07/01/2025;162;1;Writing;3;Assignment Completed;VERDADERO;28
SESSION04663;Graduate;History;16/05/2025;4291;8;Homework Help;3;Gave Up;VERDADERO;23
SESSION04664;Undergraduate;Business;24/02/2025;604;1;Writing;3;Confused;VERDADERO;19
SESSION04665;Undergraduate;Engineering;10/02/2025;1204;5;Studying;3;Assignment Completed;VERDADERO;23
SESSION04666;Graduate;Business;11/03/2025;384;1;Homework Help;4;Assignment Completed;VERDADERO;45
SESSION04667;Undergraduate;Engineering;27/05/2025;886;3;Coding;3;Idea Drafted;VERDADERO;43
SESSION04668;Undergraduate;Engineering;26/01/2025;1814;4;Homework Help;4;Gave Up;FALSO;34
SESSION04669;Undergraduate;Engineering;16/06/2025;1623;6;Studying;3;Assignment Completed;VERDADERO;27
SESSION04670;Undergraduate;Biology;01/05/2025;1549;7;Coding;2;Idea Drafted;VERDADERO;31
SESSION04671;Undergraduate;Computer Science;13/03/2025;2039;8;Coding;2;Assignment Completed;FALSO;34
SESSION04672;Undergraduate;History;27/12/2024;1792;3;Writing;3;Assignment Completed;VERDADERO;17
SESSION04673;Graduate;Computer Science;28/03/2025;1913;5;Writing;4;Confused;FALSO;46
SESSION04674;High School;Computer Science;20/11/2024;1411;4;Homework Help;5;Assignment Completed;VERDADERO;39
SESSION04675;Graduate;History;10/08/2024;4421;13;Writing;5;Assignment Completed;VERDADERO;30
SESSION04676;Undergraduate;Math;28/06/2024;853;2;Research;4;Idea Drafted;VERDADERO;43
SESSION04677;Undergraduate;Math;22/01/2025;1036;2;Research;4;Assignment Completed;VERDADERO;36
SESSION04678;Undergraduate;Computer Science;26/07/2024;6582;17;Studying;3;Idea Drafted;VERDADERO;37
SESSION04679;Undergraduate;Math;07/05/2025;437;19;Coding;5;Confused;FALSO;50
SESSION04680;Undergraduate;Computer Science;16/10/2024;178;1;Coding;3;Assignment Completed;VERDADERO;10
SESSION04681;High School;History;05/09/2024;636;1;Homework Help;3;Assignment Completed;VERDADERO;24
SESSION04682;Undergraduate;Business;15/11/2024;1102;2;Coding;2;Confused;VERDADERO;23
SESSION04683;Undergraduate;Biology;20/11/2024;3057;6;Coding;3;Assignment Completed;VERDADERO;37
SESSION04684;Undergraduate;Psychology;29/04/2025;1171;5;Coding;4;Assignment Completed;FALSO;22
SESSION04685;Undergraduate;Biology;30/07/2024;4703;12;Coding;3;Idea Drafted;FALSO;27
SESSION04686;Undergraduate;Engineering;14/10/2024;2406;11;Research;3;Confused;FALSO;38
SESSION04687;Undergraduate;Engineering;17/07/2024;4231;19;Coding;4;Assignment Completed;VERDADERO;45
SESSION04688;High School;Math;15/06/2025;294;6;Writing;3;Assignment Completed;VERDADERO;32
SESSION04689;Undergraduate;Psychology;01/04/2025;2569;9;Coding;2;Assignment Completed;VERDADERO;10
SESSION04690;Graduate;Math;23/09/2024;4422;19;Research;3;Idea Drafted;VERDADERO;23
SESSION04691;Undergraduate;Computer Science;07/06/2025;591;1;Studying;3;Assignment Completed;VERDADERO;10
SESSION04692;High School;Psychology;24/01/2025;1817;3;Studying;3;Confused;VERDADERO;17
SESSION04693;Undergraduate;Biology;14/10/2024;349;1;Coding;3;Assignment Completed;VERDADERO;30
SESSION04694;Undergraduate;Math;19/06/2025;1718;7;Coding;4;Assignment Completed;FALSO;41
SESSION04695;Graduate;Business;26/10/2024;1751;6;Coding;5;Assignment Completed;VERDADERO;50
SESSION04696;High School;Business;03/03/2025;4619;11;Writing;4;Assignment Completed;VERDADERO;50
SESSION04697;Undergraduate;Biology;26/09/2024;1638;6;Coding;2;Assignment Completed;VERDADERO;27
SESSION04698;Undergraduate;Computer Science;27/02/2025;219;5;Writing;3;Confused;FALSO;43
SESSION04699;Undergraduate;Business;27/07/2024;615;1;Studying;3;Idea Drafted;VERDADERO;23
SESSION04700;Undergraduate;History;07/02/2025;1652;4;Coding;2;Idea Drafted;VERDADERO;21
SESSION04701;High School;Psychology;08/01/2025;198;1;Coding;4;Assignment Completed;VERDADERO;34
SESSION04702;High School;Biology;13/04/2025;3687;13;Writing;3;Assignment Completed;FALSO;30
